timestamp;name;temperature;pressure;humidity;lux;uv
2023-02-13 00:29:54.596000 +00:00;BürgerWOLKE Soest 01;7,484;1025,939;92,070;0,000;0,000
2023-02-13 00:40:25.907000 +00:00;BürgerWOLKE Soest 01;7,477;1025,854;92,000;0,000;0,000
2023-02-13 00:50:57.203000 +00:00;BürgerWOLKE Soest 01;7,426;1025,793;92,360;0,000;0,000
2023-02-13 01:01:28.529000 +00:00;BürgerWOLKE Soest 01;7,458;1025,878;92,170;0,000;0,000
2023-02-13 01:11:59.825000 +00:00;BürgerWOLKE Soest 01;7,416;1025,927;92,370;0,000;0,000
2023-02-13 01:22:31.145000 +00:00;BürgerWOLKE Soest 01;7,305;1025,927;93,090;0,000;0,000
2023-02-13 01:33:02.412000 +00:00;BürgerWOLKE Soest 01;7,274;1025,842;93,360;0,000;0,000
2023-02-13 01:43:32.834000 +00:00;BürgerWOLKE Soest 01;7,257;1025,793;93,450;0,000;0,000
2023-02-13 01:54:05.109000 +00:00;BürgerWOLKE Soest 01;7,230;1025,744;93,510;0,000;0,000
2023-02-13 02:04:36.269000 +00:00;BürgerWOLKE Soest 01;7,184;1025,707;93,910;0,000;0,000
2023-02-13 02:15:07.735000 +00:00;BürgerWOLKE Soest 01;7,122;1025,658;94,220;0,000;0,000
2023-02-13 02:25:39.008000 +00:00;BürgerWOLKE Soest 01;7,122;1025,585;94,110;0,000;0,000
2023-02-13 02:36:10.280000 +00:00;BürgerWOLKE Soest 01;7,141;1025,524;93,770;0,000;0,000
2023-02-13 02:46:41.541000 +00:00;BürgerWOLKE Soest 01;7,210;1025,439;93,300;0,000;0,000
2023-02-13 02:57:12.894000 +00:00;BürgerWOLKE Soest 01;7,312;1025,353;92,660;0,000;0,000
2023-02-13 03:07:43.798000 +00:00;BürgerWOLKE Soest 01;7,468;1025,268;90,940;0,000;0,000
2023-02-13 03:18:14.526000 +00:00;BürgerWOLKE Soest 01;7,553;1025,219;89,510;0,000;0,000
2023-02-13 03:28:46.158000 +00:00;BürgerWOLKE Soest 01;7,589;1025,219;88,630;0,000;0,000
2023-02-13 03:39:17.921000 +00:00;BürgerWOLKE Soest 01;7,641;1025,292;87,980;0,000;0,000
2023-02-13 03:49:49.483000 +00:00;BürgerWOLKE Soest 01;7,617;1025,329;87,800;0,000;0,000
2023-02-13 04:00:20.124000 +00:00;BürgerWOLKE Soest 01;7,604;1025,427;87,690;0,000;0,000
2023-02-13 04:00:24.043000 +00:00;BürgerWOLKE Soest 01;7,604;1025,427;87,690;0,000;0,000
2023-02-13 04:10:54.819000 +00:00;BürgerWOLKE Soest 01;7,429;1025,451;87,770;0,000;0,000
2023-02-13 04:21:26.418000 +00:00;BürgerWOLKE Soest 01;7,179;1025,475;88,680;0,000;0,000
2023-02-13 04:31:57.515000 +00:00;BürgerWOLKE Soest 01;7,085;1025,512;88,950;0,000;0,000
2023-02-13 04:42:29.077000 +00:00;BürgerWOLKE Soest 01;7,011;1025,488;89,290;0,000;0,000
2023-02-13 04:53:00.627000 +00:00;BürgerWOLKE Soest 01;7,004;1025,451;89,360;0,000;0,000
2023-02-13 05:03:31.468000 +00:00;BürgerWOLKE Soest 01;6,974;1025,402;89,380;0,000;0,000
2023-02-13 05:14:03.272000 +00:00;BürgerWOLKE Soest 01;6,943;1025,402;89,590;0,000;0,000
2023-02-13 05:24:34.228000 +00:00;BürgerWOLKE Soest 01;6,969;1025,427;89,810;0,000;0,000
2023-02-13 05:35:05.905000 +00:00;BürgerWOLKE Soest 01;7,026;1025,500;90,260;0,000;0,000
2023-02-13 05:45:36.522000 +00:00;BürgerWOLKE Soest 01;7,083;1025,524;90,050;0,000;0,000
2023-02-13 05:56:08.498000 +00:00;BürgerWOLKE Soest 01;7,090;1025,561;89,540;0,000;0,000
2023-02-13 06:06:39.821000 +00:00;BürgerWOLKE Soest 01;7,127;1025,597;89,130;0,000;0,000
2023-02-13 06:17:11.055000 +00:00;BürgerWOLKE Soest 01;7,051;1025,561;88,700;1,000;0,000
2023-02-13 06:27:42.479000 +00:00;BürgerWOLKE Soest 01;7,007;1025,536;88,580;13,000;0,000
2023-02-13 06:38:13.120000 +00:00;BürgerWOLKE Soest 01;7,071;1025,536;88,530;71,000;0,000
2023-02-13 06:48:44.376000 +00:00;BürgerWOLKE Soest 01;7,012;1025,610;87,990;267,000;0,100
2023-02-13 06:59:16.150000 +00:00;BürgerWOLKE Soest 01;6,933;1025,683;88,220;579,000;0,240
2023-02-13 07:09:46.761000 +00:00;BürgerWOLKE Soest 01;6,929;1025,817;88,200;1026,000;0,460
2023-02-13 07:20:18.719000 +00:00;BürgerWOLKE Soest 01;6,775;1025,890;89,200;1609,000;0,750
2023-02-13 07:30:49.548000 +00:00;BürgerWOLKE Soest 01;6,693;1025,842;89,340;2496,000;1,150
2023-02-13 07:41:21.641000 +00:00;BürgerWOLKE Soest 01;6,702;1025,890;88,750;3302,000;1,510
2023-02-13 07:51:52.344000 +00:00;BürgerWOLKE Soest 01;6,789;1025,927;86,870;4419,000;2,030
2023-02-13 08:02:23.880000 +00:00;BürgerWOLKE Soest 01;7,171;1025,890;84,720;7124,000;3,230
2023-02-13 08:12:55.624000 +00:00;BürgerWOLKE Soest 01;9,523;1025,866;70,460;16790,000;6,830
2023-02-13 08:23:26.615000 +00:00;BürgerWOLKE Soest 01;10,854;1025,817;57,750;15591,000;7,150
2023-02-13 08:33:57.349000 +00:00;BürgerWOLKE Soest 01;10,794;1025,781;59,820;14097,000;7,090
2023-02-13 08:44:28.623000 +00:00;BürgerWOLKE Soest 01;9,977;1025,719;60,120;20228,000;10,910
2023-02-13 08:55:00.627000 +00:00;BürgerWOLKE Soest 01;9,384;1025,719;60,840;26453,000;13,270
2023-02-13 09:05:32.168000 +00:00;BürgerWOLKE Soest 01;9,885;1025,756;67,730;19755,000;9,520
2023-02-13 09:16:03.332000 +00:00;BürgerWOLKE Soest 01;9,178;1025,793;71,030;21753,000;10,590
2023-02-13 09:26:34.162000 +00:00;BürgerWOLKE Soest 01;9,987;1025,756;63,830;38928,000;17,970
2023-02-13 09:37:05.418000 +00:00;BürgerWOLKE Soest 01;10,299;1025,719;61,120;39437,000;18,140
2023-02-13 09:47:36.465000 +00:00;BürgerWOLKE Soest 01;10,138;1025,622;60,920;39460,000;18,790
2023-02-13 09:58:08.210000 +00:00;BürgerWOLKE Soest 01;10,162;1025,597;61,820;41499,000;19,820
2023-02-13 10:08:40.058000 +00:00;BürgerWOLKE Soest 01;10,203;1025,634;65,310;42074,000;19,920
2023-02-13 10:19:12.343000 +00:00;BürgerWOLKE Soest 01;10,067;1025,683;65,590;45422,000;21,670
2023-02-13 10:29:43.644000 +00:00;BürgerWOLKE Soest 01;10,698;1025,646;61,860;48578,000;21,300
2023-02-13 10:40:14.353000 +00:00;BürgerWOLKE Soest 01;10,213;1025,561;65,310;48043,000;22,460
2023-02-13 10:50:46.285000 +00:00;BürgerWOLKE Soest 01;9,638;1025,500;67,650;46837,000;22,810
2023-02-13 11:01:17.168000 +00:00;BürgerWOLKE Soest 01;9,683;1025,463;67,940;46471,000;22,360
2023-02-13 11:11:48.117000 +00:00;BürgerWOLKE Soest 01;9,806;1025,390;68,240;48056,000;22,720
2023-02-13 11:22:20.299000 +00:00;BürgerWOLKE Soest 01;9,522;1025,292;68,700;47206,000;22,920
2023-02-13 11:32:51.068000 +00:00;BürgerWOLKE Soest 01;9,229;1025,182;70,110;46164,000;19,840
2023-02-13 11:43:22.121000 +00:00;BürgerWOLKE Soest 01;9,352;1025,158;70,040;41428,000;20,710
2023-02-13 11:53:53.286000 +00:00;BürgerWOLKE Soest 01;9,019;1025,109;70,880;42389,000;20,750
2023-02-13 12:04:25.508000 +00:00;BürgerWOLKE Soest 01;8,743;1024,963;72,650;44800,000;20,480
2023-02-13 12:14:56.838000 +00:00;BürgerWOLKE Soest 01;8,508;1024,841;74,810;42401,000;20,270
2023-02-13 12:25:27.916000 +00:00;BürgerWOLKE Soest 01;8,190;1024,670;76,370;41756,000;20,170
2023-02-13 12:35:59.507000 +00:00;BürgerWOLKE Soest 01;8,910;1024,572;76,690;21870,000;13,100
2023-02-13 12:46:30.809000 +00:00;BürgerWOLKE Soest 01;9,830;1024,523;76,380;6949,000;3,700
2023-02-13 12:57:02.143000 +00:00;BürgerWOLKE Soest 01;9,940;1024,389;75,970;6201,000;3,330
2023-02-13 13:07:32.923000 +00:00;BürgerWOLKE Soest 01;10,227;1024,303;75,510;5732,000;3,100
2023-02-13 13:18:04.112000 +00:00;BürgerWOLKE Soest 01;10,379;1024,181;75,150;5406,000;2,920
2023-02-13 13:28:35.784000 +00:00;BürgerWOLKE Soest 01;10,448;1024,133;75,630;5187,000;2,820
2023-02-13 13:39:07.012000 +00:00;BürgerWOLKE Soest 01;10,613;1024,084;75,260;4975,000;2,720
2023-02-13 13:49:38.507000 +00:00;BürgerWOLKE Soest 01;10,557;1023,974;75,530;4774,000;2,610
2023-02-13 14:00:09.820000 +00:00;BürgerWOLKE Soest 01;10,530;1023,901;75,370;4613,000;2,510
2023-02-13 14:10:41.516000 +00:00;BürgerWOLKE Soest 01;10,667;1023,949;75,590;4488,000;2,440
2023-02-13 14:21:11.973000 +00:00;BürgerWOLKE Soest 01;10,772;1023,925;75,390;4345,000;2,360
2023-02-13 14:31:43.986000 +00:00;BürgerWOLKE Soest 01;10,781;1023,949;75,390;4213,000;2,280
2023-02-13 14:42:15.214000 +00:00;BürgerWOLKE Soest 01;10,843;1023,901;75,000;4074,000;2,200
2023-02-13 14:52:46.630000 +00:00;BürgerWOLKE Soest 01;10,814;1023,766;75,540;3934,000;2,100
2023-02-13 15:03:17.725000 +00:00;BürgerWOLKE Soest 01;10,690;1023,681;76,200;3782,000;2,000
2023-02-13 15:13:48.775000 +00:00;BürgerWOLKE Soest 01;10,686;1023,620;76,570;3604,000;1,890
2023-02-13 15:24:20.742000 +00:00;BürgerWOLKE Soest 01;10,644;1023,547;76,700;3406,000;1,770
2023-02-13 15:34:51.945000 +00:00;BürgerWOLKE Soest 01;10,555;1023,534;77,480;3177,000;1,620
2023-02-13 15:45:23.412000 +00:00;BürgerWOLKE Soest 01;10,397;1023,486;78,310;2906,000;1,460
2023-02-13 15:55:53.862000 +00:00;BürgerWOLKE Soest 01;10,270;1023,473;79,080;2581,000;1,270
2023-02-13 16:06:25.798000 +00:00;BürgerWOLKE Soest 01;10,121;1023,388;79,520;2183,000;1,050
2023-02-13 16:16:56.666000 +00:00;BürgerWOLKE Soest 01;9,973;1023,388;80,150;1711,000;0,800
2023-02-13 16:27:28.290000 +00:00;BürgerWOLKE Soest 01;9,818;1023,351;80,950;1172,000;0,530
2023-02-13 16:37:59.580000 +00:00;BürgerWOLKE Soest 01;9,493;1023,364;82,150;641,000;0,280
2023-02-13 16:48:31.327000 +00:00;BürgerWOLKE Soest 01;8,675;1023,351;86,400;248,000;0,090
2023-02-13 16:59:01.769000 +00:00;BürgerWOLKE Soest 01;8,276;1023,327;88,690;60,000;0,000
2023-02-13 17:09:33.762000 +00:00;BürgerWOLKE Soest 01;8,097;1023,364;88,940;9,000;0,000
2023-02-13 17:20:04.554000 +00:00;BürgerWOLKE Soest 01;8,233;1023,461;88,730;0,000;0,000
2023-02-13 17:30:36.590000 +00:00;BürgerWOLKE Soest 01;8,040;1023,583;89,020;0,000;0,000
2023-02-13 17:41:07.888000 +00:00;BürgerWOLKE Soest 01;7,843;1023,681;90,040;0,000;0,000
2023-02-13 17:51:38.973000 +00:00;BürgerWOLKE Soest 01;7,383;1023,656;91,570;0,000;0,000
2023-02-13 18:02:09.695000 +00:00;BürgerWOLKE Soest 01;7,146;1023,742;93,210;0,000;0,000
2023-02-13 18:12:41.443000 +00:00;BürgerWOLKE Soest 01;7,015;1023,827;93,310;0,000;0,000
2023-02-13 18:23:12.377000 +00:00;BürgerWOLKE Soest 01;6,693;1023,815;94,390;0,000;0,000
2023-02-13 18:33:44.441000 +00:00;BürgerWOLKE Soest 01;6,658;1023,779;95,610;0,000;0,000
2023-02-13 18:44:15.763000 +00:00;BürgerWOLKE Soest 01;6,685;1023,766;95,440;0,000;0,000
2023-02-13 18:54:46.612000 +00:00;BürgerWOLKE Soest 01;6,572;1023,779;96,490;0,000;0,000
2023-02-13 19:05:18.402000 +00:00;BürgerWOLKE Soest 01;6,757;1023,718;95,850;0,000;0,000
2023-02-13 19:15:49.410000 +00:00;BürgerWOLKE Soest 01;6,511;1023,644;95,680;0,000;0,000
2023-02-13 19:26:20.464000 +00:00;BürgerWOLKE Soest 01;6,150;1023,608;96,150;0,000;0,000
2023-02-13 19:36:52.199000 +00:00;BürgerWOLKE Soest 01;5,033;1023,608;96,420;0,000;0,000
2023-02-13 19:47:23.442000 +00:00;BürgerWOLKE Soest 01;4,642;1023,632;98,200;0,000;0,000
2023-02-13 19:57:54.030000 +00:00;BürgerWOLKE Soest 01;4,734;1023,656;99,610;0,000;0,000
2023-02-13 20:08:25.889000 +00:00;BürgerWOLKE Soest 01;4,618;1023,656;99,990;0,000;0,000
2023-02-13 20:18:57.462000 +00:00;BürgerWOLKE Soest 01;4,722;1023,705;99,990;0,000;0,000
2023-02-13 20:29:28.905000 +00:00;BürgerWOLKE Soest 01;4,616;1023,754;99,990;0,000;0,000
2023-02-13 20:39:59.462000 +00:00;BürgerWOLKE Soest 01;4,428;1023,718;99,990;0,000;0,000
2023-02-13 20:50:30.660000 +00:00;BürgerWOLKE Soest 01;4,672;1023,766;99,990;0,000;0,000
2023-02-13 21:01:02.252000 +00:00;BürgerWOLKE Soest 01;4,712;1023,730;99,990;0,000;0,000
2023-02-13 21:11:34.182000 +00:00;BürgerWOLKE Soest 01;4,485;1023,681;99,990;0,000;0,000
2023-02-13 21:22:05.508000 +00:00;BürgerWOLKE Soest 01;3,666;1023,718;99,990;0,000;0,000
2023-02-13 21:32:36.504000 +00:00;BürgerWOLKE Soest 01;3,971;1023,754;99,990;0,000;0,000
2023-02-13 21:43:07.845000 +00:00;BürgerWOLKE Soest 01;4,508;1023,766;99,990;0,000;0,000
2023-02-13 21:53:38.639000 +00:00;BürgerWOLKE Soest 01;4,903;1023,815;99,990;0,000;0,000
2023-02-13 22:04:10.266000 +00:00;BürgerWOLKE Soest 01;4,801;1023,766;99,990;0,000;0,000
2023-02-13 22:14:41.589000 +00:00;BürgerWOLKE Soest 01;5,254;1023,718;99,990;0,000;0,000
2023-02-13 22:25:12.917000 +00:00;BürgerWOLKE Soest 01;5,286;1023,730;99,990;0,000;0,000
2023-02-13 22:35:43.924000 +00:00;BürgerWOLKE Soest 01;4,991;1023,693;99,990;0,000;0,000
2023-02-13 22:46:15.025000 +00:00;BürgerWOLKE Soest 01;4,495;1023,644;99,990;0,000;0,000
2023-02-13 22:56:47.117000 +00:00;BürgerWOLKE Soest 01;4,582;1023,681;99,990;0,000;0,000
2023-02-13 23:07:18.601000 +00:00;BürgerWOLKE Soest 01;4,645;1023,669;99,990;0,000;0,000
2023-02-13 23:17:49.933000 +00:00;BürgerWOLKE Soest 01;4,075;1023,632;99,990;0,000;0,000
2023-02-13 23:28:20.254000 +00:00;BürgerWOLKE Soest 01;3,729;1023,547;99,990;0,000;0,000
2023-02-13 23:38:51.797000 +00:00;BürgerWOLKE Soest 01;3,956;1023,534;99,990;0,000;0,000
2023-02-13 23:49:23.275000 +00:00;BürgerWOLKE Soest 01;3,926;1023,595;99,990;0,000;0,000
2023-02-13 23:59:55.188000 +00:00;BürgerWOLKE Soest 01;3,396;1023,656;99,990;0,000;0,000
2023-02-14 00:10:26.732000 +00:00;BürgerWOLKE Soest 01;3,089;1023,620;99,990;0,000;0,000
2023-02-14 00:20:57.808000 +00:00;BürgerWOLKE Soest 01;3,109;1023,669;99,990;0,000;0,000
2023-02-14 00:31:28.119000 +00:00;BürgerWOLKE Soest 01;3,162;1023,742;99,990;0,000;0,000
2023-02-14 00:41:59.589000 +00:00;BürgerWOLKE Soest 01;3,555;1023,730;99,990;0,000;0,000
2023-02-14 00:52:31.311000 +00:00;BürgerWOLKE Soest 01;3,919;1023,742;99,990;0,000;0,000
2023-02-14 01:03:03.062000 +00:00;BürgerWOLKE Soest 01;3,953;1023,730;99,400;0,000;0,000
2023-02-14 01:13:34.181000 +00:00;BürgerWOLKE Soest 01;4,365;1023,779;95,950;0,000;0,000
2023-02-14 01:24:05.542000 +00:00;BürgerWOLKE Soest 01;4,615;1023,766;91,910;0,000;0,000
2023-02-14 01:34:36.897000 +00:00;BürgerWOLKE Soest 01;4,183;1023,754;92,640;0,000;0,000
2023-02-14 01:45:08.307000 +00:00;BürgerWOLKE Soest 01;3,924;1023,754;94,150;0,000;0,000
2023-02-14 01:55:39.178000 +00:00;BürgerWOLKE Soest 01;4,113;1023,644;92,590;0,000;0,000
2023-02-14 02:06:10.942000 +00:00;BürgerWOLKE Soest 01;3,788;1023,547;92,650;0,000;0,000
2023-02-14 02:16:41.650000 +00:00;BürgerWOLKE Soest 01;3,281;1023,461;94,680;0,000;0,000
2023-02-14 02:27:13.578000 +00:00;BürgerWOLKE Soest 01;2,298;1023,510;95,500;0,000;0,000
2023-02-14 02:37:44.883000 +00:00;BürgerWOLKE Soest 01;1,913;1023,461;97,470;0,000;0,000
2023-02-14 02:48:15.648000 +00:00;BürgerWOLKE Soest 01;1,962;1023,351;98,360;0,000;0,000
2023-02-14 02:58:47.013000 +00:00;BürgerWOLKE Soest 01;2,516;1023,266;97,940;0,000;0,000
2023-02-14 03:09:18.826000 +00:00;BürgerWOLKE Soest 01;2,804;1023,241;95,150;0,000;0,000
2023-02-14 03:19:49.914000 +00:00;BürgerWOLKE Soest 01;2,584;1023,205;95,220;0,000;0,000
2023-02-14 03:30:21.387000 +00:00;BürgerWOLKE Soest 01;3,204;1023,107;94,740;0,000;0,000
2023-02-14 03:40:52.457000 +00:00;BürgerWOLKE Soest 01;3,517;1023,022;91,610;0,000;0,000
2023-02-14 03:51:23.246000 +00:00;BürgerWOLKE Soest 01;3,186;1022,973;91,520;0,000;0,000
2023-02-14 04:01:54.654000 +00:00;BürgerWOLKE Soest 01;3,361;1022,912;92,360;0,000;0,000
2023-02-14 04:01:57.786000 +00:00;BürgerWOLKE Soest 01;3,361;1022,912;92,360;0,000;0,000
2023-02-14 04:12:29.733000 +00:00;BürgerWOLKE Soest 01;2,962;1022,863;93,160;0,000;0,000
2023-02-14 04:23:01.006000 +00:00;BürgerWOLKE Soest 01;2,986;1022,814;93,810;0,000;0,000
2023-02-14 04:33:32.605000 +00:00;BürgerWOLKE Soest 01;3,026;1022,778;92,880;0,000;0,000
2023-02-14 04:44:03.150000 +00:00;BürgerWOLKE Soest 01;2,890;1022,717;92,820;0,000;0,000
2023-02-14 04:54:34.539000 +00:00;BürgerWOLKE Soest 01;2,482;1022,668;93,690;0,000;0,000
2023-02-14 05:05:06.545000 +00:00;BürgerWOLKE Soest 01;2,514;1022,533;95,410;0,000;0,000
2023-02-14 05:15:37.869000 +00:00;BürgerWOLKE Soest 01;2,786;1022,509;94,470;0,000;0,000
2023-02-14 05:26:09.009000 +00:00;BürgerWOLKE Soest 01;3,736;1022,411;91,920;0,000;0,000
2023-02-14 05:36:40.153000 +00:00;BürgerWOLKE Soest 01;4,324;1022,326;87,150;0,000;0,000
2023-02-14 05:47:11.512000 +00:00;BürgerWOLKE Soest 01;3,361;1022,338;87,810;0,000;0,000
2023-02-14 05:57:42.778000 +00:00;BürgerWOLKE Soest 01;2,004;1022,326;93,700;0,000;0,000
2023-02-14 06:08:14.403000 +00:00;BürgerWOLKE Soest 01;2,625;1022,326;95,000;1,000;0,000
2023-02-14 06:18:45.731000 +00:00;BürgerWOLKE Soest 01;3,144;1022,363;91,220;10,000;0,000
2023-02-14 06:29:17.028000 +00:00;BürgerWOLKE Soest 01;3,304;1022,350;90,790;62,000;0,010
2023-02-14 06:39:48.084000 +00:00;BürgerWOLKE Soest 01;3,180;1022,424;90,420;248,000;0,110
2023-02-14 06:50:18.783000 +00:00;BürgerWOLKE Soest 01;2,094;1022,607;91,980;664,000;0,310
2023-02-14 07:00:50.965000 +00:00;BürgerWOLKE Soest 01;1,569;1022,729;93,950;1297,000;0,620
2023-02-14 07:11:22.073000 +00:00;BürgerWOLKE Soest 01;1,872;1022,692;94,610;2661,000;1,940
2023-02-14 07:21:53.426000 +00:00;BürgerWOLKE Soest 01;5,392;1022,656;78,220;9149,000;6,850
2023-02-14 07:32:24.247000 +00:00;BürgerWOLKE Soest 01;7,045;1022,631;65,910;12742,000;6,240
2023-02-14 07:42:56.243000 +00:00;BürgerWOLKE Soest 01;6,107;1022,631;67,440;18566,000;7,980
2023-02-14 07:53:27.018000 +00:00;BürgerWOLKE Soest 01;7,670;1022,546;63,970;14742,000;15,970
2023-02-14 08:03:58.647000 +00:00;BürgerWOLKE Soest 01;8,094;1022,497;61,890;17040,000;13,270
2023-02-14 08:14:30.209000 +00:00;BürgerWOLKE Soest 01;8,644;1022,411;57,040;29918,000;11,440
2023-02-14 08:25:00.797000 +00:00;BürgerWOLKE Soest 01;9,449;1022,363;53,740;23784,000;11,770
2023-02-14 08:35:32.854000 +00:00;BürgerWOLKE Soest 01;10,129;1022,302;52,490;21196,000;9,940
2023-02-14 08:46:03.692000 +00:00;BürgerWOLKE Soest 01;10,050;1022,338;53,880;19326,000;8,910
2023-02-14 08:56:35.169000 +00:00;BürgerWOLKE Soest 01;10,583;1022,253;49,320;18353,000;8,660
2023-02-14 09:07:06.848000 +00:00;BürgerWOLKE Soest 01;12,194;1022,216;47,260;22410,000;10,550
2023-02-14 09:17:37.237000 +00:00;BürgerWOLKE Soest 01;12,110;1022,253;46,380;26549,000;14,170
2023-02-14 09:28:09.390000 +00:00;BürgerWOLKE Soest 01;11,203;1022,277;48,300;35150,000;16,930
2023-02-14 09:38:40.727000 +00:00;BürgerWOLKE Soest 01;10,934;1022,277;47,310;40739,000;19,320
2023-02-14 09:49:11.396000 +00:00;BürgerWOLKE Soest 01;11,181;1022,216;44,950;38610,000;19,890
2023-02-14 09:59:42.987000 +00:00;BürgerWOLKE Soest 01;11,313;1022,118;46,410;40681,000;20,930
2023-02-14 10:10:14.266000 +00:00;BürgerWOLKE Soest 01;12,085;1022,082;50,020;42523,000;21,450
2023-02-14 10:20:45.119000 +00:00;BürgerWOLKE Soest 01;11,989;1022,009;50,320;45809,000;21,950
2023-02-14 10:31:16.902000 +00:00;BürgerWOLKE Soest 01;11,310;1021,899;52,450;49573,000;22,150
2023-02-14 10:41:48.688000 +00:00;BürgerWOLKE Soest 01;11,130;1021,886;53,700;50771,000;23,700
2023-02-14 10:52:20.016000 +00:00;BürgerWOLKE Soest 01;11,557;1021,764;51,920;46474,000;24,240
2023-02-14 11:02:50.542000 +00:00;BürgerWOLKE Soest 01;11,489;1021,630;52,390;48238,000;23,130
2023-02-14 11:13:22.193000 +00:00;BürgerWOLKE Soest 01;10,697;1021,459;55,640;49474,000;23,830
2023-02-14 11:23:53.337000 +00:00;BürgerWOLKE Soest 01;10,767;1021,374;55,280;47963,000;22,900
2023-02-14 11:34:24.424000 +00:00;BürgerWOLKE Soest 01;10,972;1021,276;57,060;46633,000;21,850
2023-02-14 11:44:56.251000 +00:00;BürgerWOLKE Soest 01;10,807;1021,056;59,940;45238,000;21,560
2023-02-14 11:55:27.703000 +00:00;BürgerWOLKE Soest 01;10,656;1020,885;62,410;44489,000;20,220
2023-02-14 12:05:59.290000 +00:00;BürgerWOLKE Soest 01;10,531;1020,776;62,420;45243,000;21,340
2023-02-14 12:16:30.038000 +00:00;BürgerWOLKE Soest 01;10,201;1020,702;64,760;42624,000;21,530
2023-02-14 12:27:01.760000 +00:00;BürgerWOLKE Soest 01;10,324;1020,519;66,330;42623,000;21,140
2023-02-14 12:37:32.754000 +00:00;BürgerWOLKE Soest 01;11,044;1020,373;66,100;17561,000;10,890
2023-02-14 12:48:04.560000 +00:00;BürgerWOLKE Soest 01;12,351;1020,287;65,270;6504,000;3,520
2023-02-14 12:58:35.880000 +00:00;BürgerWOLKE Soest 01;12,627;1020,177;64,520;5834,000;3,180
2023-02-14 13:09:06.499000 +00:00;BürgerWOLKE Soest 01;12,862;1020,068;60,650;5418,000;2,970
2023-02-14 13:19:37.653000 +00:00;BürgerWOLKE Soest 01;13,059;1019,994;60,330;5154,000;2,810
2023-02-14 13:30:09.820000 +00:00;BürgerWOLKE Soest 01;13,185;1019,872;59,690;4912,000;2,730
2023-02-14 13:40:41.171000 +00:00;BürgerWOLKE Soest 01;13,372;1019,677;57,750;4714,000;2,610
2023-02-14 13:51:12.154000 +00:00;BürgerWOLKE Soest 01;13,187;1019,543;57,290;4559,000;2,520
2023-02-14 14:01:43.723000 +00:00;BürgerWOLKE Soest 01;12,984;1019,445;57,730;4430,000;2,440
2023-02-14 14:12:15.189000 +00:00;BürgerWOLKE Soest 01;12,937;1019,408;58,290;4321,000;2,380
2023-02-14 14:22:46.145000 +00:00;BürgerWOLKE Soest 01;12,930;1019,384;57,400;4215,000;2,310
2023-02-14 14:33:16.828000 +00:00;BürgerWOLKE Soest 01;13,008;1019,360;58,330;4103,000;2,240
2023-02-14 14:43:48.115000 +00:00;BürgerWOLKE Soest 01;12,977;1019,299;58,200;3984,000;2,160
2023-02-14 14:54:19.444000 +00:00;BürgerWOLKE Soest 01;12,942;1019,237;57,380;3850,000;2,080
2023-02-14 15:04:50.747000 +00:00;BürgerWOLKE Soest 01;13,323;1019,176;57,930;3706,000;1,980
2023-02-14 15:15:22.692000 +00:00;BürgerWOLKE Soest 01;13,279;1019,079;58,100;3544,000;1,880
2023-02-14 15:25:53.673000 +00:00;BürgerWOLKE Soest 01;13,411;1018,993;59,050;3355,000;1,760
2023-02-14 15:36:24.740000 +00:00;BürgerWOLKE Soest 01;13,275;1018,945;59,660;3131,000;1,620
2023-02-14 15:46:56.717000 +00:00;BürgerWOLKE Soest 01;13,070;1018,871;60,120;2866,000;1,450
2023-02-14 15:57:27.374000 +00:00;BürgerWOLKE Soest 01;12,829;1018,896;59,850;2547,000;1,260
2023-02-14 16:07:59.603000 +00:00;BürgerWOLKE Soest 01;12,747;1018,896;59,580;2159,000;1,040
2023-02-14 16:18:30.921000 +00:00;BürgerWOLKE Soest 01;12,560;1018,932;60,550;1690,000;0,800
2023-02-14 16:29:02.265000 +00:00;BürgerWOLKE Soest 01;11,796;1018,932;65,040;1152,000;0,530
2023-02-14 16:39:33.334000 +00:00;BürgerWOLKE Soest 01;11,350;1018,932;65,300;625,000;0,280
2023-02-14 16:50:04.532000 +00:00;BürgerWOLKE Soest 01;10,915;1018,920;67,860;240,000;0,090
2023-02-14 17:00:35.400000 +00:00;BürgerWOLKE Soest 01;10,078;1018,932;72,420;58,000;0,000
2023-02-14 17:11:07.531000 +00:00;BürgerWOLKE Soest 01;9,716;1018,920;74,500;8,000;0,000
2023-02-14 17:21:38.846000 +00:00;BürgerWOLKE Soest 01;9,492;1018,945;75,900;0,000;0,000
2023-02-14 17:32:10.176000 +00:00;BürgerWOLKE Soest 01;8,668;1018,993;78,600;0,000;0,000
2023-02-14 17:42:41.157000 +00:00;BürgerWOLKE Soest 01;8,070;1018,981;82,720;0,000;0,000
2023-02-14 17:53:12.239000 +00:00;BürgerWOLKE Soest 01;8,085;1018,993;81,930;0,000;0,000
2023-02-14 18:03:43.220000 +00:00;BürgerWOLKE Soest 01;7,690;1018,920;83,200;0,000;0,000
2023-02-14 18:14:14.539000 +00:00;BürgerWOLKE Soest 01;7,410;1018,908;84,140;0,000;0,000
2023-02-14 18:24:45.876000 +00:00;BürgerWOLKE Soest 01;7,188;1018,883;85,060;0,000;0,000
2023-02-14 18:35:17.467000 +00:00;BürgerWOLKE Soest 01;6,681;1018,810;86,430;0,000;0,000
